@    title "Stock-Myers: Caso 1" 
@    xaxis  label "r*" 
@    yaxis  label "U*(r*)" 
0.95	4.9024366422190235
0.955	4.194436068519396
0.96	3.5455973681691866
0.965	2.951300335066349
0.97	2.407290250070202
0.975	1.909647897879081
0.98	1.4547621540761302
0.985	1.0393049116951159
0.99	0.6602081383191938
0.995	0.31464287426109516
1.0	0.0
1.005	-0.2861273830373867
1.01	-0.5459600998905312
1.015	-0.7815477062247556
1.02	-0.9947820660453588
1.025	-1.1874098091519603
1.03	-1.361043764906813
1.035	-1.5171734601862386
1.04	-1.657174761500806
1.045	-1.78231873412396
1.05	-1.8937797845906823
1.055	-1.9926431470505568
1.06	-2.079911768626759
1.065	-2.1565126440899136
1.0699999999999998	-2.223302645757771
1.075	-2.2810738905346506
1.08	-2.3305586823711333
1.085	-2.3724340651197346
1.0899999999999999	-2.4073260177553006
1.095	-2.4358133211917488
1.0999999999999999	-2.458431123434206
1.105	-2.4756742275347925
1.1099999999999999	-2.4880001247506947
1.115	-2.495831793416211
1.1199999999999999	-2.499560282319316
1.125	-2.4995470958027486
1.13	-2.496126396375999
1.135	-2.4896070393154393
1.14	-2.480274452533788
1.145	-2.46839237390719
1.15	-2.4542044572489043
1.155	-2.4379357572047584
1.16	-2.4197941025094405
1.165	-2.399971366277476
1.17	-2.3786446413021762
1.175	-2.3559773276941445
1.18	-2.332120139603098
1.185	-2.307212037227899
1.19	-2.281381089825757
1.1949999999999998	-2.254745274978434
1.2	-2.2274132189576905
1.205	-2.199484882650688
1.21	-2.1710521971558623
1.2149999999999999	-2.1421996528381544
1.22	-2.1130048453370587
1.225	-2.083538981749391
1.23	-2.053867349959137
1.2349999999999999	-2.0240497538572257
1.24	-1.9941409169830249
1.2449999999999999	-1.964190856925093
1.25	-1.9342452326400006
1.255	-1.9043456666834806
1.26	-1.8745300441965995
1.265	-1.8448327903500783
1.27	-1.8152851278212159
1.275	-1.7859153157593881
1.28	-1.7567488715866784
1.285	-1.7278087768795356
1.29	-1.699115668484231
1.295	-1.6706880159332058
1.3	-1.6425422861501175
1.305	-1.6146930963583774
1.31	-1.5871533560403601
1.315	-1.5599343987322252
1.3199999999999998	-1.5330461043815469
1.325	-1.5064970129418418
1.33	-1.4802944298287415
1.335	-1.4544445238171413
1.3399999999999999	-1.4289524179165094
1.345	-1.4038222737226678
1.35	-1.3790573697082584
1.355	-1.3546601738808501
1.3599999999999999	-1.3306324112067012
1.365	-1.306975126169692
1.3699999999999999	-1.2836887408084268
1.375	-1.2607731085499794
1.38	-1.2382275641361289
1.385	-1.216050969916752
1.39	-1.194241758765657
1.395	-1.172797973855955
1.4	-1.151717305515363
1.405	-1.1309971253662188
1.41	-1.110634517940604
1.415	-1.090626309947544
1.42	-1.0709690973568433
1.425	-1.0516592704525776
1.43	-1.0326930369985603
1.435	-1.0140664436481246
1.44	-0.9957753957213975
1.4449999999999998	-0.9778156754645675
1.45	-0.9601829588977695
1.455	-0.942872831350748
1.46	-0.9258808017785923
1.4649999999999999	-0.9092023159434495
1.47	-0.8928327685421584
1.475	-0.8767675143542418
1.48	-0.8610018784795131
1.4849999999999999	-0.8455311657298146
1.49	-0.830350669234924
1.495	-0.8154556783185462
1.5	-0.8008414856964363
1.505	-0.786503394045141
1.51	-0.772436721986482
1.5150000000000001	-0.7586368095298293
1.52	-0.7450990230112966
1.525	-0.7318187595663078
1.5299999999999998	-0.7187914511694911
1.535	-0.7060125682734977
1.54	-0.6934776230761963
1.545	-0.6811821724436427
1.5499999999999998	-0.6691218205143565
1.555	-0.657292221008682
1.56	-0.6456890792653508
1.565	-0.6343081540258606
1.5699999999999998	-0.6231452589858544
1.575	-0.6121962641313562
1.58	-0.601457096876497
1.585	-0.5909237430181873
1.5899999999999999	-0.5805922475221553
1.595	-0.5704587151537375
1.6	-0.5605193109659012
1.605	-0.5507702606560869
1.6099999999999999	-0.5412078508026642
1.615	-0.5318284289910323
1.62	-0.5226284038386979
1.625	-0.5136042449279948
1.63	-0.5047524826545033
1.635	-0.4960697079986677
1.6400000000000001	-0.48755257222755394
1.645	-0.4791977865332119
1.65	-0.4710021216136396
1.6549999999999998	-0.4629624072019076
1.66	-0.45507553154861025
1.665	-0.44733844086242613
1.67	-0.43974813871322616
1.6749999999999998	-0.4323016854018351
1.68	-0.4249961973002604
1.685	-0.417828846165903
1.69	-0.41079685843301184
1.6949999999999998	-0.40389751448439376
1.7	-0.39712814790616285
1.705	-0.39048614472809834
1.71	-0.38396894265197723
1.7149999999999999	-0.37757403027006864
1.72	-0.37129894627580384
1.725	-0.3651412786684691
1.73	-0.35909866395362283
1.7349999999999999	-0.3531687863407981
1.74	-0.34734937693992507
1.745	-0.34163821295777935
1.75	-0.3360331168956573
1.755	-0.3305319557493732
1.76	-0.32513264021257143
1.7650000000000001	-0.319833123884263
1.77	-0.3146314024814082
1.775	-0.3095255130572874
1.78	-0.3045135332263348
1.785	-0.2995935803960383
1.79	-0.2947638110064492
1.795	-0.29002241977778404
1.7999999999999998	-0.2853676389665498
1.805	-0.28079773763057764
1.81	-0.2763110209032941
1.815	-0.27190582927752716
1.8199999999999998	-0.26758053789909836
1.825	-0.26333355587041796
1.83	-0.25916332556426797
1.835	-0.2550683219479228
1.8399999999999999	-0.2510470519177317
1.845	-0.2470980536442643
1.85	-0.24321989592808602
1.855	-0.2394111775662201
1.8599999999999999	-0.23567052672931982
1.865	-0.23199660034957045
1.87	-0.22838808351931114
1.875	-0.22484368890035472
1.88	-0.22136215614396976
1.885	-0.21794225132148137
