@    title "Stock-Myers: Caso 1" 
@    xaxis  label "r*" 
@    yaxis  label "U*(r*)" 
0.95	1.5410883760886591
0.955	1.264448750167178
0.96	1.011337905601008
0.965	0.7799112641845005
0.97	0.5684703346772926
0.975	0.3754507234059185
0.98	0.19941117277631815
0.985	0.03902353544509718
0.99	-0.10693639943853372
0.995	-0.23959730369434545
1.0	-0.36
1.005	-0.4691045065664863
1.01	-0.5677964932101645
1.015	-0.6568932002366712
1.02	-0.7371488668550794
1.025	-0.8092597115918938
1.03	-0.8738685033298627
1.035	-0.9315687581149834
1.04	-0.9829085937218517
1.045	-1.0283942711093514
1.05	-1.0684934493076041
1.055	-1.1036381779263988
1.06	-1.1342276493423324
1.065	-1.160630730685038
1.0699999999999998	-1.1831882939838152
1.075	-1.2022153612373172
1.08	-1.2180030797157144
1.085	-1.2308205414829563
1.0899999999999999	-1.2409164599241036
1.095	-1.2485207149679498
1.0999999999999999	-1.2538457776982506
1.105	-1.2570880241386442
1.1099999999999999	-1.2584289471686199
1.115	-1.2580362747731892
1.1199999999999999	-1.2560650021405546
1.125	-1.252658344493939
1.13	-1.2479486169703702
1.135	-1.2420580473356289
1.14	-1.235099526846241
1.145	-1.2271773041322738
1.15	-1.2183876265750775
1.155	-1.2088193332886137
1.16	-1.1985544034786624
1.165	-1.1876684636481494
1.17	-1.1762312568366773
1.175	-1.1643070768257098
1.18	-1.151955170005784
1.185	-1.1392301073866147
1.19	-1.1261821290334462
1.1949999999999998	-1.1128574630317778
1.2	-1.0992986209164095
1.205	-1.0855446713481778
1.21	-1.0716314936817048
1.2149999999999999	-1.05759201293888
1.22	-1.0434564175846452
1.225	-1.0292523613930729
1.23	-1.0150051505919357
1.2349999999999999	-1.0007379173821942
1.24	-0.9864717808444334
1.2449999999999999	-0.9722259961666109
1.25	-0.9580180930560003
1.255	-0.9438640041324385
1.26	-0.929778184039364
1.265	-0.9157737199533414
1.27	-0.9018624341213153
1.275	-0.8880549790074665
1.28	-0.8743609255877963
1.285	-0.8607888452903213
1.29	-0.8473463860415262
1.295	-0.8340403428454745
1.3	-0.8208767232902701
1.305	-0.8078608083473864
1.31	-0.7949972088023356
1.315	-0.7822899176302829
1.3199999999999998	-0.7697423586071142
1.325	-0.7573574314252506
1.33	-0.7451375535637671
1.335	-0.733084699144225
1.3399999999999999	-0.7212004349867812
1.345	-0.7094859540655963
1.35	-0.697942106548141
1.355	-0.6865694285896997
1.3599999999999999	-0.6753681690420128
1.365	-0.6643383142236035
1.3699999999999999	-0.6534796108887377
1.375	-0.6427915875221706
1.38	-0.6322735740777824
1.385	-0.6219247202707502
1.39	-0.611744012525152
1.395	-0.6017302896716363
1.4	-0.5918822574831132
1.405	-0.5821985021301845
1.41	-0.5726775026322902
1.415	-0.5633176423751729
1.42	-0.5541172197603148
1.425	-0.5450744580473866
1.43	-0.5361875144464737
1.435	-0.5274544885128611
1.44	-0.5188734298934973
1.4449999999999998	-0.5104423454707905
1.45	-0.5021592059462495
1.455	-0.4940219519034957
1.46	-0.4860284993874331
1.4649999999999999	-0.4781767450338136
1.47	-0.4704645707810512
1.475	-0.4628898481939435
1.48	-0.4554504424268871
1.4849999999999999	-0.4481442158522847
1.49	-0.440969031378053
1.495	-0.4339227554764925
1.5	-0.4270032609452412
1.505	-0.42020842941960784
1.51	-0.4135361536542437
1.5150000000000001	-0.40698433959088043
1.52	-0.4005509082276999
1.525	-0.3942337973048319
1.5299999999999998	-0.38803096281948124
1.535	-0.38194038038324263
1.54	-0.37596004643330944
1.545	-0.3700879793084607
1.5499999999999998	-0.36432222019996907
1.555	-0.35866083398686943
1.56	-0.35310190996437124
1.565	-0.3476435624735925
1.5699999999999998	-0.34228393144022795
1.575	-0.33702118282923327
1.58	-0.33185350902211885
1.585	-0.32677912912298
1.5899999999999999	-0.32179628919897435
1.595	-0.3169032624605496
1.6	-0.3120983493863605
1.605	-0.30737987779745896
1.6099999999999999	-0.3027462028850292
1.615	-0.2981957071956293
1.62	-0.2937268005776306
1.625	-0.2893379200922721
1.63	-0.28502752989251434
1.635	-0.28079412107264723
1.6400000000000001	-0.2766362114913901
1.645	-0.27255234557102964
1.65	-0.26854109407495746
1.6549999999999998	-0.26460105386579313
1.66	-0.26073084764612364
1.665	-0.2569291236837385
1.67	-0.2531945555231008
1.6749999999999998	-0.24952584168466485
1.68	-0.2459217053535347
1.685	-0.24238089405883712
1.69	-0.23890217934508595
1.6949999999999998	-0.23548435643671173
1.7	-0.23212624389684333
1.705	-0.22882668328134184
1.71	-0.22558453878900597
1.7149999999999999	-0.22239869690879882
1.72	-0.21926806606487648
1.725	-0.21619157626013302
1.73	-0.2131681787189188
1.7349999999999999	-0.21019684552953372
1.74	-0.20727656928704744
1.745	-0.20440636273694684
1.75	-0.20158525842007047
1.755	-0.19881230831924757
1.76	-0.1960865835080188
1.7650000000000001	-0.19340717380178432
1.77	-0.19077318741168758
1.775	-0.18818375060151468
1.78	-0.18563800734786123
1.785	-0.18313511900379115
1.79	-0.180674263966187
1.795	-0.17825463734697053
1.7999999999999998	-0.17587545064834834
1.805	-0.17353593144222235
1.81	-0.17123532305388178
1.815	-0.16897288425008045
1.8199999999999998	-0.16674788893158654
1.825	-0.16455962583027722
1.83	-0.16240739821083955
1.835	-0.1602905235771236
1.8399999999999999	-0.1582083333831854
1.845	-0.15616017274904823
1.85	-0.1541454001811963
1.855	-0.15216338729781234
1.8599999999999999	-0.15021351855875714
1.865	-0.14829519100028776
1.87	-0.14640781397449992
1.875	-0.1445508088934752
